id,created_at,updated_at,nome_estabelecimento,nicho,endereco,bairro,cidade,localizacao,site,contato_nome,numero_contato,numero_decisor,nome_decisor,is_mesmo_contato_decisor,status,follow_up,agente_ia_ativo,humor,resumo_conversa,mensagem_enviada,bloqueado,motivo_bloqueio,data_primeiro_contato,data_ultima_interacao,etapa_funil,remote_jid,whatsapp_message_id
6a1ab875-f28e-4a9c-a52c-6858fac0bd5d,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Randon Sobrerodas",Concessionária,"Rod. Governador Mário Covas, S/N - Km 10 - Parque Industrial, Viana - ES, 29135-000, Brasil","Parque Industrial",Viana,https://www.google.com/maps/search/?api=1&query=Randon%20Sobrerodas&query_place_id=ChIJ-0N70AY5uAARk9TEiZ1CoTk,,,552731854200,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552731854200@s.whatsapp.net,
a0d7dc96-4753-4305-9950-afba16659863,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00",Honda,"Concessionária Honda","BR-262, KM13 - Vila Bethania, Viana - ES, 29136-010, Brasil","Vila Bethania",Viana,https://www.google.com/maps/search/?api=1&query=Honda&query_place_id=ChIJp00LWSw5uAARGP0xLrc0tH4,https://www.instagram.com/rhayran_coelho?igsh=MW02ZGJhMDN4aTgwbg==&utm_source=qr,,5527992486261,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527992486261@s.whatsapp.net,
7828d603-6803-4799-b783-eb164edecad8,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Tiengo Estética Automotiva","Pintura automotiva","R. São Francisco, 11 - Marcílio de Noronha, Viana - ES, 29136-464, Brasil","Marcílio de Noronha",Viana,https://www.google.com/maps/search/?api=1&query=Tiengo%20Est%C3%A9tica%20Automotiva&query_place_id=ChIJbUmIAOE5uAARsg1M2y84rFI,https://www.instagram.com/tiengoesteticaautomotiva?igsh=MTY0dWZpOGN5enFhMw==&utm_source=qr,,5527999469943,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999469943@s.whatsapp.net,
1c8fbbde-ba5d-4402-aa78-577d6dd87123,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","KJcarWash estética automotiva",Lava-rápido,"R. Rio Grande do Sul, 78 - Industrial, Viana - ES, 29135-554, Brasil",Industrial,Viana,https://www.google.com/maps/search/?api=1&query=KJcarWash%20est%C3%A9tica%20automotiva&query_place_id=ChIJGbGltVc5uAAR5Uq6_8LjbJo,,,5527988193809,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527988193809@s.whatsapp.net,
e2afc777-195f-4cae-a45d-744e6f0ea11f,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Mazinho Caminhões e Serviços Ltda","Concessionária de caminhões usados","Rodovia BR 101/262 -- Km 8,5 - Primavera, Viana - ES, 29135-160, Brasil",Primavera,Viana,https://www.google.com/maps/search/?api=1&query=Mazinho%20Caminh%C3%B5es%20e%20Servi%C3%A7os%20Ltda&query_place_id=ChIJBX9gd6g5uAARapNi02ipEl8,https://www.mazinhocaminhoes.com.br/,,552722337870,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552722337870@s.whatsapp.net,
f4969fd7-6f45-46f5-8145-349fd5259f0c,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Centro de Reparação Automotiva Beira Mar","Oficina mecânica","R. João Vieira, 192 - Bento Ferreira, Vitória - ES, 29053-220, Brasil","Bento Ferreira",Vitória,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Repara%C3%A7%C3%A3o%20Automotiva%20Beira%20Mar&query_place_id=ChIJbSS3M5QXuAARkyRT_ACGcGw,http://www.oficinabeiramar.com.br/,,552721244444,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552721244444@s.whatsapp.net,
74cc9350-421f-420c-8230-fea706de830a,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Pessoa Reparos Automotivos","Oficina mecânica","R. José da Silva Loureiro, 125 - Santa Luíza, Vitória - ES, 29045-290, Brasil","Santa Luíza",Vitória,https://www.google.com/maps/search/?api=1&query=Pessoa%20Reparos%20Automotivos&query_place_id=ChIJDWis0w0YuAAR_sDYJi2l3cU,,,552733258913,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733258913@s.whatsapp.net,
dddaacb2-7cbc-41e4-8dc9-fcc2c102491e,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Scort Car Oficina e Peças LTDA","Pintura automotiva","R. Saúl Navarro, 48 - Praia do Canto, Vitória - ES, 29055-360, Brasil","Praia do Canto",Vitória,https://www.google.com/maps/search/?api=1&query=Scort%20Car%20Oficina%20e%20Pe%C3%A7as%20LTDA&query_place_id=ChIJH5B60-kXuAARKz2YB3gbz_Y,,,5527992275852,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527992275852@s.whatsapp.net,
2e327d95-3ddb-4110-9878-0002e4e6dd14,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Green Flame - Mecânica Automotiva","Oficina mecânica","Green Flame - Av. Fernando Ferrari, 714 - Loja 02 - Jardim da Penha, Vitória - ES, 29060-240, Brasil","Jardim da Penha",Vitória,https://www.google.com/maps/search/?api=1&query=Green%20Flame%20-%20Mec%C3%A2nica%20Automotiva&query_place_id=ChIJz1mhYwIYuAAR4f7ds0_bPj8,http://www.greenflame.com.br/,,5527998931400,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998931400@s.whatsapp.net,
e416b677-361e-4554-b323-ba77c52813f7,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","JN Centro Automotivo","Oficina mecânica","R. Francisco de Alvarenga Rabelo, 156 - Maruípe, Vitória - ES, 29043-045, Brasil",Maruípe,Vitória,https://www.google.com/maps/search/?api=1&query=JN%20Centro%20Automotivo&query_place_id=ChIJ53A0Nn89uAARAbOeJ_WfHr0,,,552721426251,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552721426251@s.whatsapp.net,
a1fa20f4-bd3a-42d4-9e25-aa51523c42fb,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00",Recuperachock,"Oficina mecânica","Av. Nossa Sra. dos Navegantes, 75 - Enseada do Suá, Vitória - ES, 29052-157, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Recuperachock&query_place_id=ChIJpaOz09MXuAAR7OU7k-GtNQs,,,5527988781298,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527988781298@s.whatsapp.net,
77e16107-f921-44e7-ae79-1b4c878b8670,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Centro Automotivo - Vitória Apex","Oficina mecânica","Av. Cezar Hilal, 776 - Bento Ferreira, Vitória - ES, 29050-662, Brasil","Bento Ferreira",Vitória,https://www.google.com/maps/search/?api=1&query=Centro%20Automotivo%20-%20Vit%C3%B3ria%20Apex&query_place_id=ChIJZwflLdcXuAARER9GjuYl8y4,,,5527998621445,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998621445@s.whatsapp.net,
2c59821b-3a41-4078-9bc4-47bea3214dff,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","MKM Oficina Automotiva","Oficina mecânica","Av. Mal. Campos, 601 - De Lourdes, Vitória - ES, 29042-763, Brasil","De Lourdes",Vitória,https://www.google.com/maps/search/?api=1&query=MKM%20Oficina%20Automotiva&query_place_id=ChIJCxg9v1U9uAAR83hTS7PDZhg,https://mkmoficinaautomotiva.com/,,5527999687096,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999687096@s.whatsapp.net,
603d49ca-6a2d-459b-bd65-9790927a025e,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Fênix Auto Center Vitória","Oficina mecânica","Av. Vitória, 2995 - Gurigica, Vitória - ES, 29046-020, Brasil",Gurigica,Vitória,https://www.google.com/maps/search/?api=1&query=F%C3%AAnix%20Auto%20Center%20Vit%C3%B3ria&query_place_id=ChIJYZv5lNcXuAARkeqBBgvrtjM,,,5527997767550,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527997767550@s.whatsapp.net,
f7a7d431-173a-4359-b07c-22d44bc3b54f,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Point S Orvel Auto Center","Oficina mecânica","Av. Leitão da Silva, 1484 - Santa Lucia, Vitória - ES, 29056-190, Brasil","Santa Lucia",Vitória,https://www.google.com/maps/search/?api=1&query=Point%20S%20Orvel%20Auto%20Center&query_place_id=ChIJm0EH66YXuAARGTVzgQITmZw,https://points-brasil.com/localizar-uma-loja-points/vitoria-es/orvel,,5527999738681,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999738681@s.whatsapp.net,
d4139668-cd76-44d6-ae3d-7472c13990b9,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00",REFAST,"Pintura automotiva","R. da Grécia, 115 - Barro Vermelho, Vitória - ES, 29057-660, Brasil","Barro Vermelho",Vitória,https://www.google.com/maps/search/?api=1&query=REFAST&query_place_id=ChIJuyg6tXg9uAARPdJHqQObpTU,https://linktre.ee/refastbr,,5527997137901,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527997137901@s.whatsapp.net,
be83e0fe-5bcf-488c-9016-9c4a920dfa39,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Vicar Centro Automotivo - O máximo para seu carro!","Oficina mecânica","Há mais de 30 anos no mercado! - R. Lauro Cunha Freire, 140 - Monte Belo, Vitória - ES, 29053-200, Brasil","Monte Belo",Vitória,https://www.google.com/maps/search/?api=1&query=Vicar%20Centro%20Automotivo%20-%20O%20m%C3%A1ximo%20para%20seu%20carro!&query_place_id=ChIJKzfcv349uAARTVw7YY-ZaFM,http://www.vicar-es.com.br/,,552732238066,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732238066@s.whatsapp.net,
71cc7c97-e014-4eb4-abca-d52090efebd8,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","7car Mecânica e Auto Peças","Oficina mecânica","Rodovia Serafim Derenzi, 4543 - São José, Vitória - ES, 29031-800, Brasil","São José",Vitória,https://www.google.com/maps/search/?api=1&query=7car%20Mec%C3%A2nica%20e%20Auto%20Pe%C3%A7as&query_place_id=ChIJi1U4xzk9uAARip679Zvy4GA,,,5527993162524,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527993162524@s.whatsapp.net,
aee0a60d-1e09-4405-8adc-c0392a786591,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","J S Auto Mecânica","Oficina mecânica","R. Aluysio Simões, 655 - Bento Ferreira, Vitória - ES, 29050-639, Brasil","Bento Ferreira",Vitória,https://www.google.com/maps/search/?api=1&query=J%20S%20Auto%20Mec%C3%A2nica&query_place_id=ChIJgU5RGdcXuAARU1VkBanE_sY,,,552732227714,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732227714@s.whatsapp.net,
2e3cee4a-b44a-4403-8a49-dbf7674b02cb,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","KUALITCAR MECÂNICA AUTOMOTIVA JARDIM CAMBURI","Oficina mecânica","R. João de Oliveira Soares, 632 - Jardim Camburi, Vitória - ES, 29090-390, Brasil","Jardim Camburi",Vitória,https://www.google.com/maps/search/?api=1&query=KUALITCAR%20MEC%C3%82NICA%20AUTOMOTIVA%20JARDIM%20CAMBURI&query_place_id=ChIJ30woE_QZuAAR9e3RL01eoxc,https://www.instagram.com/kualitcar/,,5527998206939,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527998206939@s.whatsapp.net,
b1959249-ec0b-4a82-b7c3-ad7a103b6f0c,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Auto Mecânica Broetto","Mecânica para carros","R. Frederico Gomes, 27 - Itararé, Vitória - ES, 29047-590, Brasil",Itararé,Vitória,https://www.google.com/maps/search/?api=1&query=Auto%20Mec%C3%A2nica%20Broetto&query_place_id=ChIJ8U9w1OEXuAARui3gZjHTx3s,,,552732270558,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732270558@s.whatsapp.net,
ff523bb2-4176-40c1-b6da-acf1451a892a,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","RPM SERVIÇO AUTOMOTIVO","Mecânica para carros","R. Construtor Camilo Gianordoli, 461 - Horto, Vitória - ES, 29045-180, Brasil",Horto,Vitória,https://www.google.com/maps/search/?api=1&query=RPM%20SERVI%C3%87O%20AUTOMOTIVO&query_place_id=ChIJIZsshGw9uAARhD7bJ9HtquE,https://www.instagram.com/rpmservicoautomotivo?igsh=bHlmbTI0b2QxN3F5,,5527999362724,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999362724@s.whatsapp.net,
250d194c-7106-4b1c-aebe-e7474db53fdb,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Vitória Motors Mercedes-Benz - Vitória ES",Concessionária,"Av. Nossa Sra. da Penha, 1287 - Santa Lucia, Vitória - ES, 29056-243, Brasil","Santa Lucia",Vitória,https://www.google.com/maps/search/?api=1&query=Vito%CC%81ria%20Motors%20Mercedes-Benz%20-%20Vit%C3%B3ria%20ES&query_place_id=ChIJ4ZD00uUXuAARVDzh4gQr2As,https://www.vitoriamotors.com.br/,,552721256000,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552721256000@s.whatsapp.net,
63f0d12f-c039-4be4-b09c-6d71f920d97b,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Multicar Mega Store","Revendedora de carros usados","R. Humberto Martins de Paula, 30 - Enseada do Suá, Vitória - ES, 29050-225, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Multicar%20Mega%20Store&query_place_id=ChIJMUrztvsXuAARa4Hw9i5VumM,https://multicarmegastore.com.br/,,552733762486,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733762486@s.whatsapp.net,
7fc798de-4372-4851-bba5-372e86b6fa5c,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","101 Motors",Concessionária,"Enseada Trade Center - R. Prof. Almeida Cousin, 125 - Sala 1206,Ed - Enseada do Suá, Vitória - ES, 29050-565, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=101%20Motors&query_place_id=ChIJDzoQLraVtwARea5DRjuO2kM,http://www.101motors.com.br/,,552732072344,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732072344@s.whatsapp.net,
1e1c67e0-d505-4f48-af2a-0b432effaced,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Chevrolet CVC Vitória","Concessionária Chevrolet","R. Joaquim Leopoldino Lopes, 142 - Horto, Vitória - ES, 29045-580, Brasil",Horto,Vitória,https://www.google.com/maps/search/?api=1&query=Chevrolet%20CVC%20Vit%C3%B3ria&query_place_id=ChIJt2xZ7nw9uAARb-eIRcwWcMU,https://www.cvcchevroletvitoria.com.br/?cid=meu_negocio-ddp-317805,,552732326000,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732326000@s.whatsapp.net,
f578dc62-ec20-4764-b663-12bae49e27f1,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Azul Automóveis - Concessionária de Veículos em Vitória - ES","Revendedora de carros usados","Av. Fernando Ferrari, 694 - Jardim da Penha, Vitória - ES, 29060-240, Brasil","Jardim da Penha",Vitória,https://www.google.com/maps/search/?api=1&query=Azul%20Autom%C3%B3veis%20-%20Concession%C3%A1ria%20de%20Ve%C3%ADculos%20em%20Vit%C3%B3ria%20-%20ES&query_place_id=ChIJ_87tHO0XuAAR7HHSTMrtNns,https://azulautomoveis.com.br/,,552721421335,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552721421335@s.whatsapp.net,
a34c11c4-de6e-4d8e-bc63-caf1aa31b935,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Kurumá Vitória - Concessionária Toyota","Concessionária Toyota","Av. Nossa Sra. da Penha, 2255 - Santa Luíza, Vitória - ES, 29045-402, Brasil","Santa Luíza",Vitória,https://www.google.com/maps/search/?api=1&query=Kurum%C3%A1%20Vit%C3%B3ria%20-%20Concession%C3%A1ria%20Toyota&query_place_id=ChIJY_adSOQXuAARkzhQNIm8WjI,https://www.kurumaveiculos.com.br/,,552721252125,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552721252125@s.whatsapp.net,
25e56504-bd35-46da-a073-c7c3b8a61b01,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Citroen Passion Vitória","Concessionária Citroën","Av. Cezar Hilal, 1386 - Praia do Suá, Vitória - ES, 29052-230, Brasil","Praia do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Citroen%20Passion%20Vit%C3%B3ria&query_place_id=ChIJfd3aRMUXuAAR0swBFbdmgUY,https://www.citroenpassion.com.br/,,552730678002,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552730678002@s.whatsapp.net,
c65982b2-beac-42cc-ad25-12e78f30d8de,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","SW Premium","Revendedora de carros usados","Av. Fernando Ferrari, 714 - Jardim da Penha, Vitória - ES, 29060-240, Brasil","Jardim da Penha",Vitória,https://www.google.com/maps/search/?api=1&query=SW%20Premium&query_place_id=ChIJSwKbTxIYuAARiCMCa_XJ4rg,https://swveiculospremium.com.br/,,5527999631044,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999631044@s.whatsapp.net,
05d52bb6-ef14-4f92-9bc1-3795c8a7441c,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Vittacar Automóveis Ltda",Concessionária,"Av. Nossa Sra. dos Navegantes, 255 - Enseada do Suá, Vitória - ES, 29050-335, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Vittacar%20Autom%C3%B3veis%20Ltda&query_place_id=ChIJ9YhtwM4XuAARQ1RVz0ClK10,http://www.vittacar.com.br/,,552732003810,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732003810@s.whatsapp.net,
85a29eaa-7001-49af-ac4c-281a3069a4b5,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Vitória Seminovos","Revendedora de carros usados","Av. Mal. Campos, 329 - De Lourdes, Vitória - ES, 29041-295, Brasil","De Lourdes",Vitória,https://www.google.com/maps/search/?api=1&query=Vit%C3%B3ria%20Seminovos&query_place_id=ChIJE_hi3NcXuAARW3xQBK70QMw,https://www.instagram.com/vitoriaseminovos/,,5527999710110,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999710110@s.whatsapp.net,
971fb8b1-dd58-4cb6-95b6-b858f50bcdb1,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Podium Fiat - Vitória","Concessionária da Fiat","Av. Nossa Sra. da Penha, 2385 - Santa Luíza, Vitória - ES, 29045-403, Brasil","Santa Luíza",Vitória,https://www.google.com/maps/search/?api=1&query=Podium%20Fiat%20-%20Vit%C3%B3ria&query_place_id=ChIJm5BwuuQXuAARGJ1TWp-a5rY,http://www.podiumveiculos.com.br/,,552733344000,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733344000@s.whatsapp.net,
45b7d978-8397-4528-8863-d8006397fa35,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Linnus Automóveis",Concessionária,"R. Misael Pedreira da Silva, 128 - Santa Lucia, Vitória - ES, 29056-230, Brasil","Santa Lucia",Vitória,https://www.google.com/maps/search/?api=1&query=Linnus%20Autom%C3%B3veis&query_place_id=ChIJC84c4nk9uAARawmAv96JvVQ,,,552733221414,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733221414@s.whatsapp.net,
faa762f8-74a8-49ed-a0e0-ef38b4b947b1,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Thatikar Veículos Desde 1989",Concessionária,"Av. Carlos Moreira Lima, 33 - Bento Ferreira, Vitória - ES, 29050-653, Brasil","Bento Ferreira",Vitória,https://www.google.com/maps/search/?api=1&query=Thatikar%20Ve%C3%ADculos%20Desde%201989&query_place_id=ChIJTUHrKNcXuAARte78CtRJBEg,http://www.thatikar.com.br/,,5527999911333,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527999911333@s.whatsapp.net,
998f8b4e-6290-416f-952f-3aaf9c8a9341,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Dakar Veículos Ltda",Concessionária,"Av. Vitória, 3237 - Loja 01 - Bento Ferreira, Vitória - ES, 29050-760, Brasil","Bento Ferreira",Vitória,https://www.google.com/maps/search/?api=1&query=Dakar%20Ve%C3%ADculos%20Ltda&query_place_id=ChIJoR_NQdcXuAARcL7n52QtY_o,http://www.dakarveiculos.com.br/,,552733254222,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733254222@s.whatsapp.net,
47cc07ed-dade-4f95-892f-b33d527d6f47,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Rowena Veículos",Concessionária,"Av. Nossa Sra. dos Navegantes, 250 - Enseada do Suá, Vitória - ES, 29050-256, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Rowena%20Ve%C3%ADculos&query_place_id=ChIJ538nGtIXuAARaHEhi5vwZGQ,http://www.rowenaveiculos.com.br/,,552732039090,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732039090@s.whatsapp.net,
7a854a34-4d10-46aa-bf55-12a11ce7984e,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Ducati Vitória","Concessionária de veículos motorizados","Av. Des. Santos Neves, 580 - Santa Helena, Vitória - ES, 29055-100, Brasil","Santa Helena",Vitória,https://www.google.com/maps/search/?api=1&query=Ducati%20Vit%C3%B3ria&query_place_id=ChIJW2KfQvkXuAARzE8JyRxrj5M,,,552740424800,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552740424800@s.whatsapp.net,
1d209bb3-8ac1-46e9-9d93-36a013da88a2,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Du Motos Kawasaki","Concessionária de motocicletas","Av. Américo Buaiz, 815 - Enseada do Suá, Vitória - ES, 29050-420, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Du%20Motos%20Kawasaki&query_place_id=ChIJ124hrGQ9uAARfT9ZZG0uWSk,,,5527988175883,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527988175883@s.whatsapp.net,
84fba043-bb83-4967-8214-5b162d4f3821,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Moto Vena Dream",Concessionária,"R. Elmo Ribeiro do Val, 1015 - Enseada do Suá, Vitória - ES, 29050-415, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Moto%20Vena%20Dream&query_place_id=ChIJ96xkUAAXuAARrp9q5lzpwmA,https://motovena.com.br/,,552732322828,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552732322828@s.whatsapp.net,
f46d937c-d3ac-4b5c-90b7-92c63c6eca11,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","VOL Vitória Offshore Logistics S/A","Serviço de logística","Av. Jerônimo Monteiro, s/n - Berço 206, Sala 201, Cais de - Paul, Vila Velha - ES, 29115-045, Brasil",Paul,"Vila Velha",https://www.google.com/maps/search/?api=1&query=VOL%20Vit%C3%B3ria%20Offshore%20Logistics%20S%2FA&query_place_id=ChIJ_Zu3-rk9uAARNhvE8OQs6gw,http://www.vollogistics.com.br/,,552733995600,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733995600@s.whatsapp.net,
c11553c3-aa57-47f2-a053-da2904fb9698,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Coimex Logística","Serviço de logística","Av. Nossa Sra. dos Navegantes, 675 - Enseada do Suá, Vitória - ES, 29050-335, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Coimex%20Log%C3%ADstica&query_place_id=ChIJ-eeNks4XuAARYXS0mXhqPZc,http://www.coimex.com.br/,,552721236200,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552721236200@s.whatsapp.net,
d8249c61-8580-402c-a2fd-a1d4c6613514,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Log-In Logística Integrada - Terminal Portuário de Vila Velha","Empresa de operação portuária","Av. Cavalieri, 2000 - Ilha das Flores, Vitória - ES, 29115-650, Brasil","Ilha das Flores",Vitória,https://www.google.com/maps/search/?api=1&query=Log-In%20Log%C3%ADstica%20Integrada%20-%20Terminal%20Portu%C3%A1rio%20de%20Vila%20Velha&query_place_id=ChIJDwQggr09uAARZiqHs5Qfdn0,https://www.loginlogistica.com.br/,,552731827100,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552731827100@s.whatsapp.net,
f12b37fc-fe3b-4c93-a6d6-bb34b7fbdcce,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00",Spotx,"Serviço de logística","R. Manoel Feu Subtil, 60 - sala 303B - Enseada do Suá, Vitória - ES, 29050-400, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=Spotx&query_place_id=ChIJB1W3ZqAXuAARfQfyleP23iY,http://www.spotx.com.br/,,5527981670366,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,5527981670366@s.whatsapp.net,
662b9e0c-9707-4e30-b923-69705896fea0,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","ES Logistics - Vitória","Serviço de logística","Ed. Global Tower - Av. Nossa Sra. dos Navegantes, 955 - Sala 805 - Enseada do Suá, Vitória - ES, 29050-335, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=ES%20Logistics%20-%20Vit%C3%B3ria&query_place_id=ChIJWeDMNs8XuAARvRCVTZpY5MU,http://www.eslogistics.com.br/,,552730240464,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552730240464@s.whatsapp.net,
6913e527-42f8-4c3c-8906-a1e7b45edf70,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","DC Logistics Brasil","Serviço de logística","R. José Alexandre Buaiz, 300 - Enseada do Suá, Vitória - ES, 29050-545, Brasil","Enseada do Suá",Vitória,https://www.google.com/maps/search/?api=1&query=DC%20Logistics%20Brasil&query_place_id=ChIJr2itqMcXuAAR1TYTgC1gEpo,https://dclogisticsbrasil.com/,,552730252310,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552730252310@s.whatsapp.net,
1ed9c1bd-8566-4d41-a025-4cc2fc8264a4,"2026-01-23 19:01:24.854506+00","2026-01-25 12:19:04.205907+00","Vega Logistic","Serviço de logística","Condomínio do Edifício Quartier Center - R. Aleixo Netto, 454 - Praia do Canto, Vitória - ES, 29055-914, Brasil","Praia do Canto",Vitória,https://www.google.com/maps/search/?api=1&query=Vega%20Logistic&query_place_id=ChIJy9WUyMIXuAARfW4dHu4Q6H8,http://www.vegalogistic.com.br/,,552733156411,,,,novo,f,t,neutro,"",,f,,,,0_base_fria,552733156411@s.whatsapp.net,
